name,url,descr
"

Киста радужной оболочки, цилиарного тела и передней камеры глаза
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/551,Киста глаза   доброкачественное новообразование  полость которого наполнена экссудатом .Локализуется слизистой оболочке глаза либо непосредственной близости .Этиология патогенез Врожденные нарушения  травмы глаза  воспалительные дегенеративные цессы сосудистом тракте  внутриглазные паразиты  длительное менение сильнодействующих мистических препаратов .Врожденные кисты развиваются путем расслоения заднего пигментного листка ра дужки  чаще области зрачкового края  месте  процессе эмбриогенеза располагается маргинальный синус .Травматические кисты образуются вследствие проникновения покровного эпителия конъюнктивы области лимба роговицы переднюю камеру глаза проникающих ранениях операциях глазном яблоке  сопровождающихся недостаточной адаптацией краев раны .Экссудативные дегенеративные кисты обусловлены расслоением заднего пигментного листка радужки результате воспалительных дегенеративных процессов .Кисты цилиарного тела развиваются вследствие расслоения двухслойного эпителиального покрова .Клиническая картина .Кисты переднего отдела глаза подразделяют врожденные  травматические  экссудативно дегенеративные паразитарные .Врожденная киста представляет собой полупрозрачный  круглой формы пузырек радужной оболочке  выстоящий переднюю камеру .Спонтанные кисты образуются всякой видимой причины наблюдаются раннем возрасте .спонтанным кистам относятся свободные пигментные кисты размером      наблюдающиеся передней камере .Травматические кисты радужной оболочки   клинически патологически могут серозные жемчужные .Серозная киста имеет вид полупрозрачного пузырька  выступающего переднюю камеру .киста заполняет переднюю камеру .Жемчужная киста имеет вид компактного образования голубовато белого цвета перламутровым блеском напоминает жемчужину .Экссудативные дегенеративные кисты наблюдаются глаукоме .небольших размерах клинически определяются  значительных   вызывают выпячивание радужки кпереди выступают области зрачка виде темной округлой массы .Длительное применение сильных антихолинэстеразных препаратов  фосфакол  армин  пирофос   нередко приводит развитию небольших пигментных кист  расположенных зрачковому краю радужки .отмены указанных препаратов наступить постепенное исчезновение этих кист .Кисты цилиарного тела обычно небольших размеров клинически трудно обнаруживаются  начальных стадиях   методом циклоскопии .значительном увеличении кисты выглядят виде темного образования  выстоящего стекловидное тело .развитии кист переднего отдела сосудистого тракта отмечаются периода  первый   бессимптомный  второй   вялотекущий иридоциклит третий   вторичная глаукома .Диагностика Диагноз ставят основании клинической картины .Пигментные кисты дифференцируют меланобластом  которых отличаются просвечиваемостью ярком фокальном освещении  гладкой поверхностью легким дрожанием движении глаза .Лечение появлении небольших пигментных кист  вызванных инсталляциями сильных мистических препаратов  необходимо прекратить применение .Наилучшее лечение серозных эпидерме идных  жемчужных  кист   полное удаление .Диатермокоагуляция возможна серозных кистах .положительный результат дает рентгенотерапия .Возможно комбинированное лечение кист   хирургическое удаление последующей рентгенотерапией .Прогноз полном удалении кисты благоприятный    частичном   возможны рецидивы .врастании конъюнктивального роговичного покровного эпителия ткани угла передней камеры радужную оболочку прогноз плохой  глаз гибнет вторичной глаукомы . .
"

Каузалгия
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/457,Синдром каузалгии   болевой синдром  обусловленный повреждением периферического нерва раздражением симпатических волокон  проявляется интенсивными болями жгучего характера  сосудодвигательными трофическими нарушениями зоны иннервации .Причины .Основная причина   это травма механическое повреждение нерва .Например  попадании пули осколков разорвавшегося снаряда .Поэтому часто такая боль встречается военнослужащих мирного населения местах военных действий вооруженных столкновений .также подобные повреждения могут возникнуть работе домашней техникой инвентарем .Первые признаки каузалгии обязательно проявляются сразу травмы  чаще бывает  болезненность ощущается лишь маленьком участке конечности      дней возникает сильная жгучая боль другие вышеупомянутые симптомы .   случаев боль напоминает     месяцев  около    пациентов жалуются такую боль год травмы .Симптомы .Сильнейшая жгучая мучительная боль .Сухость кожи районе поврежденного нерва .Боль спустя пару дней распространяется конечность туловище .согревании конечности боль усиливается  охлаждении увлажнении   немного стихает .Повышенная раздражительность  эмоциональная неустойчивость пациента .Скачки артериального давления  лабильность курса .Сами пациенты описывают каузалгию следующими характеристиками   словно льет кипяток ногу    зажигалка руке    словно горячий утюг поставили ногу   Лечение каузалгии проводят помощью анальгетиков  седативных препаратов .Дополнительно назначают электрофорез анальгетиками  УВЧ  электросон .Многим пациентам необходима помощь психолога  поэтому лечения каузалгии подключают психотерапию  гипнотерапию  дыхательную терапию .Хирургическое лечение каузалгии двух видов  новокаиновая блокада непосредственно операция  симпатэктомия . .
"

Хламидийная инфекция аноректальной области
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/55,Хламидиоз   заболевание  передающееся половым путем  вызываемое хламидиями  микроорганизмы  способные размножению внутри клеток организма человека .Хламидиоз является самой распространенной инфекцией  передаваемой половым путем   проявляется  правило  воспалением канала шейки матки  эндоцервицит  женщин воспалением мочеиспускательного канала  уретрит  мужчин .Инфицирование происходит анальных оро анальных половых контактах  женщин возможен занос половых органов наличии обильных выделений .Внешних признаков .Клиническая картина .слизистогнойные выделения цервикального канала влагалища    боли нижней части живота    дизурия    посткоитальные межменструальные кровянистые выделения    хронические тазовые боли    диспареуния    бесплодие .Диагностика .общий анализ крови мочи    двухстаканная проба мочи  женщин  трехстаканная проба мочи  мужчин     микроскопическое исследование отделяемого уретры  мужчин  уретры цервикального канала  женщин     бактериологическое исследование отделяемого уретры  мужчин  уретры цервикального канала  женщин     исследование соскоба уретры  мужчин  уретры цервикального канала  женщин  специфическую флору c применением полимеразной цепной реакции  ПЦР   метода прямой иммунофлюоресценции моноклональными антителами посева среду Mc Coy   Золотой стандарт   выявления хламидийной инфекции    исследование иммунного статуса .Лечение .Лечение хламидиоза является комплексным включает    антибиотики  действующие хламидии  курс лечения включать несколько разных препаратов     общеукрепляющие препараты    витамины .Длительность лечения составляет   недели  контрольные анализы сдаются месяц   месяца окончания лечения .развитии спаек  рубцовых перегородок  маточных трубах женщины восстановить проходимость труб возможно помощью операции сальпинголизиса  рассечение рубцовых спаек маточных трубах . .
"

Несахарный диабет
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/219,Несахарный диабет   это синдром  проявляющийся выраженной жаждой выделением большого количества неконцентрированной мочи  связанный поражением нейрогипофиза группы ядер гипоталамуса .нейрогенном несахарном диабете возникает нарушение синтеза  секреции транспортировки аргинин вазопрессина  антидиуретического гормона  АДГ   который норме препятствует выведению воды повышает концентрацию мочи .Недостаточность АДГ приводит полиурии дегидратации организма .Выделение вазопрессина подчиняется циркадным ритмам  ночью концентрация АДГ максимальна  днем уровень снижается минимума .Причинами несахарного диабета центрального генеза бывают наследственной природы  различные заболевания центральной нервной системы    саркоидоз   злокачественные опухоли   метастазы   инфекционные заболевания   менингиты   энцефалиты   сифилис   аутоиммунные заболевания   сосудистые нарушения   краниофарингеома   аневризмы сосудов мозга .Несахарный диабет возникнуть травмы черепа головного мозга  оперативного вмешательства головном мозге  особенно удаления аденом гипофиза .Заболевание одинаковой частотой встречается мужчин  женщин .Симптомы Ранние признаки заболевания заключаются увеличении объема выделяемой мочи     литров сутки  повышенная жажда .Пациент вынужден выпивать такое количество жидкости .Возникают ночные позывы мочеиспускание связанное этим нарушение сна  утомляемость .Пациенты обычно предпочитают пить холодную  льдом жидкость .Далее количество мочи увеличиться   литров .Состояние пациента ухудшается    появляется головная боль   сухость кожи   похудание   уменьшение отделения слюны   растяжение опущение желудка .Присоединяются симптомы стороны желудочно кишечного тракта .Возникает растяжение мочевого пузыря .Появляется учащение сердечного ритма  снижение артериального давления .новорожденных детей первого года жизни состояние тяжелым    возникает необъяснимая рвота   повышение температуры тела   неврологические нарушения .детей старшего возраста возникает недержание мочи  энурез .Диагностика   Полиурия  менее   литров вдень .Нормогликемия  исключение сахарного диабета .Низкая относительная плотность мочи  показателе   диагноз надежно исключен .Гипоосмолярность мочи      мОсм .Отсутствие патологии почек  гиперкальциемии гипокалиемии .Тест сухоядением  воздержание жидкости протяжении     часов  случае несахарного диабета происходит снижение веса     происходит повышения относительной плотности осмолярности мочи     мОсм .МРТ исключения объемного образования гипоталамо гипофизарной области .Лечение Лечением нейрогенного несахарного диабета является введение синтетических аналогов антидиуретического гормона  который выпускается разных лекарственных формах  таблетки  капли  интраназальный спрей  парентеральные препараты . .
"

Наружный тромбированный геморрой
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/646,Одним наиболее распространенных осложнений геморроя является тромбоз наружного геморроидального узла .наружном геморроидальном узлеформируется тромб  заболевание прогрессирует  доставляя больному множество неудобств постоянные болевые ощущения .зависимости выраженности клинических проявлений  данную патологию подразделяют степени тяжести  каждая которых имеет свои особенности лечебной тактики .Первая степень .Геморроидальные узлы небольшие  имеют тугую эластичную консистенцию .Боли носят постоянный умеренный характер  сопровождаются зудом  жжением дискомфортом .Симптомы усиливаются погрешностях питании  алкоголь  острая  жирная пища  длительном сидении .Вторая степень .Появляется достаточно выраженный геперемичный отек анальной области  отмечается спазм сфинктера сильная болезненность ректальном пальцевом исследовании .Третья степень .Гиперемирована отечна вся окружность заднего прохода .визуальном осмотре наблюдаются багрово  синюшные геморроидальные узлы  выступающие анального отверстия .Плотные защемленные узлы вправить просвет заднего прохода удается .отсутствии лечения могут сильно кровоточить .Ректальное обследование случае невозможно резких болей сильно выраженного спазма сфинктера .Диагностика Диагностика наружного тромбоза достаточно проста осуществляется основании простого визуального смотра перианальной области .анамнеза врач выяснить подробности развитии геморроя обострениях .Лечение случае наружного тромбоза геморроидального узла лечение нужно начинать быстрее .Это консервативная терапия хирургическое вмешательство .остром тромбозе необходима госпитализация специализированное проктологическое отделение .Недопустимы самостоятельные попытки вправить тромбированный узел .Это привести травмированию слизистой оболочки  вызвать кровотечение опасные жизни пациента осложнения .Больному предписывают постельный режим  теплые сидячие ванночки  которых растворяют перманганат калия  холодные примочки ацетатом свинца каждые полчаса .Назначают прием антикоагулянтов молочнорастительную диету  внутрь принимают вазелиновое масло  столовой ложке трижды день .Могут назначаться безопасные эффективные флеботропные препараты  такие Детралекс .укрепляют сосуды снимают воспаление .Кроме хорошее местное действие оказывают многокомпонентные мази  гепариновая  троксевазиновая  гепатромбин .Свечи тромбозе наружного узла помогают .Консервативное лечение применяют основном слишком болезненном небольшом тромбозе .купирования острой фазы воспалительного процесса возможно хирургическое вмешательство .Самым быстрым эффективным способом хирургического вмешательства тромбозе наружных узлов считается тромбэктомия . .
"

Рак прямой кишки
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/174,Рак прямой кишки   злокачественная опухоль  источником которой служат клетки  выстилающие прямую кишку .Опухоль прорастать стенку кишки выступать просвет .Основная группа риска   люди старше   лет  однако среди больных около    тех  кому очень далеко пенсии .последние   лет заболеваемость раком прямой кишки увеличилась несколько .Причем  цивилизованнее страна  больных .Лидируют списке США  Канада  Израиль Австралия  зато Индия  Китай  страны Латинской Америки Средней Азии плетутся хвосте .Рак прямой кишки распространяется очень быстро .Сначала опухоль долго растет окружности кишки вверх вниз .Считается   опухоль полностью  обхватила  прямую кишку потребуется        года .последующем опухоль прорастает стенку кишки  клетчатку кости таза  соседние органы .Метастазы распространяются крови лимфе .рака прямой кишки характерны метастазы печени  легких близлежащие лимфатические узлы .многие другие онкологические заболевания  рак прямой кишки      случаев выявляют случайно приеме врача .Рак прямой кишки   удел преимущественно пожилых людей  подавляющее большинство больных перешагнуло пятидесятилетний рубеж .Сегодня мире ежегодно регистрируется     новых случаев рака толстой кишки  которых рак прямой кишки составляет меньше .Причины   сих пор ученые разобрались  является истинной причиной рака прямой кишки .Однако факторы риска  которые способствуют появлению  выделили .Особенности питания .пище слишком мяса животных жиров  мало растительной клетчатки  вероятность  временем человек серьезно заболеть .Высококалорийные легкоусвояемые продукты приводят замедлению продвижения содержимого кишечнику .канцерогенные вещества  которые могут входить состав пищи вырабатываться бактериями кишечника  слишком долго воздействуют стенку прямой кишки .Известно  среди вегетарианцев рак прямой кишки практически встречается .Работа асбестом .Длительно существующие воспалительные заболевания полипы прямой кишки .Папилломовирусная инфекция анальный секс .Ученые обратили внимание  пассивных гомосексуалистов  инфицированных вирусом  шансы заболеть раком прямой кишки очень высоки .Симптомы   выделения слизи  крови гноя заднего прохода    нарушение стула  чередование поносов запоров     неприятные ощущения боли прямой кишке    боли дефекации  ложные позывы дефекацию .Диагностика Диагностикой рака прямой кишки занимается врач проктолог .Заподозрив  пациента рак  первую очередь проведет пальцевое исследование прямой кишки .простой метод позволяет выявить опухоль  расположенную расстоянии   анального отверстия немного выше .Также врач даст направление анализ кала выявления нем скрытой крови .подтверждения диагноза обязательно назначают ректороманоскопию  осмотр прямой кишки ректоскоп   специальную полую металлическую трубку  которой подведен источник света .ходе ректороманоскопии сделать биопсию   отщипнуть небольшой кусочек опухоли подробного исследования микроскопом  гистологическое исследование .качестве дополнительных методов диагностики врач назначить УЗИ датчиком  который вводится прямую кишку  ирригоскопию  колоноскопию  компьютерную томографию рентгеновское исследование . .
"

Поражения подъязычного нерва
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/453,Синдром подъязычного нерва сочетание атрофии фибриллярных подергиваний мышц языка отклонением сторонуатрофированных мышц  возникает поражении подъязычного нерва ядра стороне выявленияэтих симптомов .Клиника .Вследствие поражения подъязычного нерва возникает пери ферический паралич парез мышц соответствующей половины языка атрофией  истончением .высовывании изо рта язык отклоня ется сторону поражения  подбородочно язычная мышца здоровой стороны выталкивает половину языка вперед  парализованная половина языка отстает .Одностороннее поражение XII пары провождаться нарушением речи .двустороннем поражении нарушается артикуляция речи  становится неразборчивой  дизартрия   полной неподвижности языка  глоссоплегия    вообще невозможной  анартрия .Поражение ядра подъязычного нерва пира мидного пути одной половине продолговато го мозга вызывает периферический парез половины языка стороне поражения атрофией фибрилляр ными подергиваниями мышц центральный гемипарез противоположной стороны . наблюдается периферический парез языка атрофией круговой мышцы рта .Мышца становится истонченной  больной вытянуть губы  свистнуть  подуть .одностороннем поражении корково ядерных волокон возникает центральный парез противоположной половины языка .центральном парезе атрофии мышц языка наблюдается  высовывании изо рта язык отклоняется сторону  противоположную очагу .Диагностика .Исследование функции подъязычного нерва состоит проверке движе ний языка  положения рту .Больному предлагают высунуть язык изо рта проверяют  отклоняется сторону средней линии .Осма тривают  атрофии фибриллярных подергиваний мышц .Прове ряют артикуляцию речи .Предлагают больному сказать фразы  содержащие сложные произношения сочетания согласных  например   сто тридцать третья артиллерийская бригада .Лечение .острых поражениях лицевого нерва первую очередь назначают противовоспалительную противоотечную терапию  спазмолитические сосудорасширяющие средства .Назначают УВЧ терапию  парафиновые  озокеритовые грязевые аппликации здоровую пораженную стороны лица .Хороший эффект дает ультразвук гидрокортизоном пораженную половину лица область сосцевидного отростка .ЛФК .Возможно хирургическое вмешательство случаях  поддающихся консервативной терапии   декомпрессия нерва костном канале  невролиз  сшивание нерва  пластика  корригирующие операции мимических мышцах случае осложнений  контрактуры мимических мышц . .
"

Диссоциативная амнезия
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/191,Диссоциативная амнезия   неспособность вспомнить важные события собственной жизни  обычно психотравмирующего стрессового характера  которая достигает столь высокой степени выраженности  невозможно объяснить простой забывчивостью .Обычно забываются самые необходимые сведения прошлого опыта факты биографии .Больной помнит  самом деле  занимался  шел  кем говорил  говорил  думал  чувствовал многое другое .информация  хотя забытая  продолжает воздействовать поведение .диссоциативной амнезии обычно наблюдается несколько провалов памяти продолжительностью нескольких минут нескольких часов дней .Зафиксированы случаи провалов памяти длительностью несколько лет течение всей жизни человека .Обычно очевидны временные границы такого провала .Большинство людей диссоциативной амнезией отдает отчет  забыли события определенного отрезка времени  ряде случаев человек осознает провал памяти случае  обнаруживает доказательства тому  делал это время  помнит .больной забывает происходившие определенное время события частично  других случаях помнит .Распространенность диссоциативной амнезии точно неизвестна  это состояние чаще встречается среди молодых людей .Расстройство встречается чаще людей  переживших войну  симптомы амнезии разной степени выраженности наблюдаются      госпитализированных участников боевых действий   несчастный случай природную катастрофу .Описано случаев амнезии сексуального насилия детстве  которое вспоминается зрелом возрасте .Амнезия возникнуть психотравмирующей ситуации .Восстановление памяти возможно результате лечения  переживания последующих событий получения значимой информации .менее остается неясным  отражают такие воспоминания реальные события прошлой жизни человека .свидетельства пользу  против такого предположения .Симптомы Наиболее распространенный симптом диссоциативной амнезии   потеря памяти .Вскоре наступления человек выглядеть растерянным .многих лиц амнезией наблюдается депрессия .Одни переживают потерю памяти очень сильно  другие равнодушны .Прочие симптомы жалобы зависят важности забытой информации  связи личностными конфликтами последствий забытых действий .Причины Диссоциативная амнезия  видимому  вызывается психотравмирующей ситуацией  которой пациент участвовал непосредственно  свидетелем .случаях наблюдалось сильное потрясение тяжелый внутренний конфликт .Эпизоды амнезии часто следуют физического сексуального насилия эмоционально травмирующих ситуаций  которых возникает угроза смерти тяжелой травмы  например  изнасилования  участия бою  пожара  наводнения природной катастрофы .сильным жизненным потрясениям относятся разрыв любимым человеком  смерть близкого  финансовое банкротство .Также могут забываться  амнезироваться  поступки  вызванные чувством вины неразрешимые  мнению человека  также конфликты окружающими противозаконное поведение .Показано  некоторых людей  частности легко поддающихся гипнозу  амнезия развивается легче .Диагностика поставить диагноз  врач проводит общее психологическое обследование .Исследуются моча кровь больного  определить  связана амнезия интоксикацией  например наркотиком .сделана электроэнцефалография выявления возможного судорожного расстройства .Специальные психологические тесты помогают врачу идентифицировать события  приведшие диссоциации .Лечение Необходимо создать обстановку поддержки  которой больной чувствовал безопасно .Одно это часто ведет постепенному спонтанному восстановлению памяти .Осмысление вытесненных сознания эпизодов осуществляется помощью психодинамической психотерапии .некоторых случаях применяются когнитивно поведенческий суггестивные методы .возникновении сопутствующих симптомов применяются феназепам реланиум  тревоге  прозак  паксил золофт комбинации ними  депрессии .большинства людей восстанавливаются утраченные воспоминания разрешаются конфликты  вызвавшие амнезию .менее  некоторые больные состоянии преодолеть барьеры  мешающие воссозданию утраченных воспоминаний .Прогноз частично определяется обстоятельствами жизни человека  особенно стрессами конфликтами  которые вызвали амнезию . .
"

Дисгормональный зоб
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/211,Дисгармональный зоб   разрастание щитовидной железы  сопровождающееся  нарушениями гормональной деятельности .Зоб эндемическим спорадическим .Эндемический зоб   это заболевание  характерное определенного места жительства районах  отмечается недостаток йода .Именно нехватка элемента приводит сокращению синтеза гормонов  вызывающего перегрузку щитовидной железы .Интенсивную работу компенсировать  грозит увеличением железы .лечения дисгормонального зоба восполнить дефицит йода .Больным рекомендуется диета высоким содержанием йода необходимо употреблять капусту морскую капусту  сою  горох  йодированную соль .случае необходимости назначаются препараты  содержащие йод . .
"

Стеноз клапана легочной артерии
",http://www.prostodoctor.com.ua/spravochniki/bolezni/id/585,Стеноз легочной артерии  стеноз пульмональный    врожденный приобретенный порок сердца  характеризующийся наличием препятствия пути оттока крови правого лудочка легочный ствол .клапанном стенозе часто отсутствует разделение клапана створки .изолированной форме стеноз клапана легочной артерии диагностируется      случаев врожденных пороков сердца .Кроме  стеноз клапана легочной артерии входить структуру сложных пороков сердца сочетаться транспозицией магистральных сосудов  дефектом межжелудочковой перегородки  открытым атриовентрикулярным каналом  атрезией трехстворчатого клапана  Симптомы систолическом давлении полости правого желудочка     градиенте     большинстве случаев жалобы отсутствуют .Наиболее характерными проявлениями стеноза клапана легочной артерии являются быстрая утомляемость физической нагрузке  слабость  сонливость  головокружение  одышка  сердцебиение .детей наблюдаться отставание физическом развитии  массе тела росте   подверженность частым простудным заболеваниям пневмониям .Больные стенозом клапана легочной артерии склонны частым обморочным состояниям .тяжелых случаях могут возникать приступы стенокардии  обусловленные недостаточностью коронарного кровообращения резко гипертрофированном желудочке .осмотре обращает внимание набухание пульсация вен шеи  развитии трикуспидальной недостаточности   систолическое дрожание грудной стенки  бледность кожных покровов  сердечный горб  цианоз .Диагностика Физикальное обследование .Лабораторные исследования    Клинический анализ крови .Биохимичесикй анализ крови .Коагулограмма .ЭКГ  РГ  ЭхоКГ  допплерэхокардиография .Лечение Единственным эффективным методом лечения порока служит хирургическое устранение стеноза клапана легочной артерии .Операция показана II III стадии стеноза .клапанном стенозе выполняется открытая вальвулопластика  рассечение сросшихся комиссур  эндоваскулярная баллонная вальвулопластика . .
